house_bill|regionName|time_label
296127525532|ECHO|DAY
296127525780|DELTA|DAY
296127525805|ECHO|DAY
296127525814|ECHO|DAY
296127525841|ALFA|DAY
296127526254|ALFA|DAY
296127526290|ECHO|DAY
296129038092|ECHO|DAY
296135447642|ECHO|DAY
296138543666|ECHO|DAY
296144181183|ECHO|DAY
296144195562|ECHO|DAY
296149236710|ECHO|DAY
296152244318|ALFA|DAY
296153157649|ECHO|DAY
296164024517|ECHO|DAY
296164024623|ALFA|DAY
296164048917|ALFA|DAY
296164049879|ECHO|DAY
296164286275|ALFA|DAY
296175349273|ECHO|DAY
296176148294|ECHO|DAY
296182722269|ALFA|DAY
296187991331|ALFA|DAY
296190711342|ECHO|DAY
296192327513|ECHO|DAY
296192629628|ALFA|DAY
296200760279|ALFA|DAY
296201423281|ECHO|DAY
296203376925|ALFA|DAY
296205582661|ALFA|DAY
296210419044|ECHO|DAY
296215902191|ALFA|DAY
296216904540|ALFA|DAY
296228208019|ECHO|DAY
296229380657|ECHO|DAY
296229380762|ECHO|DAY
296233921665|ALFA|DAY
296248509546|ECHO|DAY
296258733002|ALFA|DAY
296260852580|ALFA|DAY
296261236951|ALFA|DAY
296262779201|ECHO|DAY
296267682795|ALFA|DAY
296305779707|ALFA|DAY
296305779716|ALFA|DAY
296306942973|ALFA|DAY
296308069310|ECHO|DAY
296310264692|ALFA|DAY
296331276597|ECHO|DAY
296332227977|ALFA|DAY
296332531502|ECHO|DAY
296333516396|ECHO|DAY
296334342471|ALFA|DAY
296339462572|ALFA|DAY
296344901215|ECHO|DAY
296346496514|ALFA|DAY
296349443569|ALFA|DAY
296359793954|ALFA|DAY
296366031015|ECHO|DAY
296377897117|ECHO|DAY
296395539048|ECHO|DAY
296395943802|ECHO|DAY
296402590597|ECHO|DAY
296409218873|ECHO|DAY
296409767613|ECHO|DAY
296410143988|ECHO|DAY
296414025595|ECHO|DAY
296414035145|ECHO|DAY
296414050447|ECHO|DAY
296414053017|ECHO|DAY
296414056417|ECHO|DAY
296414060042|ALFA|DAY
296414060149|ALFA|DAY
296414060591|ECHO|DAY
296414060758|ECHO|DAY
296414061001|ECHO|DAY
296414062881|ECHO|DAY
296414062890|ALFA|DAY
296414069122|ALFA|DAY
296414069168|ECHO|DAY
296414069626|ECHO|DAY
296414070221|ECHO|DAY
296415199395|ALFA|DAY
296415300648|ALFA|DAY
296418401365|ECHO|DAY
296420000767|ECHO|DAY
296423653635|ECHO|DAY
296424116982|ALFA|DAY
296427284489|ECHO|DAY
296429034589|ECHO|DAY
296429138967|ALFA|DAY
296436467477|ALFA|DAY
296437018617|ECHO|DAY
296439031721|ECHO|DAY
296445516741|ECHO|DAY
296447997935|ALFA|DAY
296448015265|ECHO|DAY
296451518065|ECHO|DAY
296459211650|ALFA|DAY
296460152278|ECHO|DAY
296464495112|ECHO|DAY
296467069974|ECHO|DAY
296468403211|ECHO|DAY
296471917035|ECHO|DAY
296474589699|ECHO|DAY
296477698893|ECHO|DAY
296480752190|DELTA|DAY
296485046786|ECHO|DAY
296485047224|ECHO|DAY
296486684264|ECHO|DAY
296493917546|ALFA|DAY
296502491384|DELTA|DAY
296502491393|DELTA|DAY
296504434264|ALFA|DAY
296506307655|ECHO|DAY
296511192191|ECHO|DAY
296514156837|ECHO|DAY
296514333390|ECHO|DAY
296518058079|ECHO|DAY
296522915377|ECHO|DAY
296522972359|ALFA|DAY
296523075844|ECHO|DAY
296524534293|ECHO|DAY
296525982600|ECHO|DAY
296526669517|ECHO|DAY
296529034962|ALFA|DAY
296534501747|ECHO|DAY
296535214035|ECHO|DAY
296540440206|ALFA|DAY
296545638457|ALFA|DAY
296546406238|ECHO|DAY
296547247665|ECHO|DAY
296547541728|ECHO|DAY
296549763815|ALFA|DAY
296552588858|ECHO|DAY
296552670869|ECHO|DAY
296552691540|ALFA|DAY
296552691674|ALFA|DAY
296552691707|ALFA|DAY
296552691716|ALFA|DAY
296552691734|ALFA|DAY
296552691789|ALFA|DAY
296552691798|ALFA|DAY
296557690563|ALFA|DAY
296557886656|ALFA|DAY
296563394547|ECHO|DAY
296563596634|ALFA|DAY
296565061709|ECHO|DAY
296568187373|DELTA|DAY
296568187406|DELTA|DAY
296568187433|DELTA|DAY
296568187479|DELTA|DAY
296568830209|ALFA|DAY
296568830624|ALFA|DAY
296570524206|ECHO|DAY
296570572324|ECHO|DAY
296573516049|ALFA|DAY
296582066878|DELTA|DAY
296592076268|ECHO|DAY
296592184696|ALFA|DAY
296599073807|ALFA|DAY
296599074229|ALFA|DAY
296602625616|ECHO|DAY
296610574400|ECHO|DAY
296612226403|ECHO|DAY
296613725383|ALFA|DAY
296616724337|ECHO|DAY
296625183052|ECHO|DAY
296631068626|ECHO|DAY
296635217960|ECHO|DAY
296638193337|ALFA|DAY
296642177037|ECHO|DAY
296645221466|DELTA|DAY
296645442701|ECHO|DAY
296648274059|ECHO|DAY
296648319368|ECHO|DAY
296649458651|ECHO|DAY
296657253534|ECHO|DAY
296660419753|ALFA|DAY
296662881210|ALFA|DAY
296664444892|ALFA|DAY
296664444926|ALFA|DAY
296664876128|ECHO|DAY
296667018869|ALFA|DAY
296668050897|ALFA|DAY
296668050930|ALFA|DAY
296668050949|ALFA|DAY
296669168937|ALFA|DAY
296670233668|ALFA|DAY
296675230715|ECHO|DAY
296677165005|ECHO|DAY
296677784748|ALFA|DAY
296682156234|ALFA|DAY
296682157202|ECHO|DAY
296685843011|ALFA|DAY
296686396756|ALFA|DAY
296689623797|ECHO|DAY
296701402491|ALFA|DAY
296710729990|ALFA|DAY
296712413615|ALFA|DAY
296714406948|ECHO|DAY
296718192500|ECHO|DAY
296718208727|ECHO|DAY
296718208781|ECHO|DAY
296719054613|ALFA|DAY
296719063348|DELTA|DAY
296722415338|ECHO|DAY
296726749617|ALFA|DAY
296727941521|ECHO|DAY
296733708253|ALFA|DAY
296734927455|ECHO|DAY
296734927473|ECHO|DAY
296734927482|ECHO|DAY
296742968942|ALFA|DAY
296745886360|ECHO|DAY
296746263872|ECHO|DAY
296754298817|ALFA|DAY
296756651513|ECHO|DAY
296761246121|ALFA|DAY
296766025970|ALFA|DAY
296767596988|ALFA|DAY
296768998727|ALFA|DAY
296770761545|ECHO|DAY
296771017963|ECHO|DAY
296772434617|ALFA|DAY
296779332853|ALFA|DAY
296780086459|ECHO|DAY
296784020918|ALFA|DAY
296789546056|ECHO|DAY
296791048878|ALFA|DAY
296791487626|ECHO|DAY
296791531593|ECHO|DAY
296794663099|DELTA|DAY
296796664123|ALFA|DAY
296799025935|ALFA|DAY
296799025944|ALFA|DAY
296799025999|ALFA|DAY
296806145540|ALFA|DAY
296807067734|ECHO|DAY
296807288489|ECHO|DAY
296814404942|ECHO|DAY
296815858428|ECHO|DAY
296819545028|ECHO|DAY
296820238535|ECHO|DAY
296821525113|ECHO|DAY
296822130844|ALFA|DAY
296822966035|ALFA|DAY
296825546354|ALFA|DAY
296825825488|ECHO|DAY
296826568460|ALFA|DAY
296828303212|ECHO|DAY
296828820073|ECHO|DAY
296829060149|ALFA|DAY
296829647484|ECHO|DAY
296836090209|ECHO|DAY
296837895529|ALFA|DAY
296842199347|ALFA|DAY
296847281727|ECHO|DAY
296848564053|ECHO|DAY
296850665193|ALFA|DAY
296859319110|ECHO|DAY
296860304472|ALFA|DAY
296864636965|ECHO|DAY
296869233953|ALFA|DAY
296877761369|ECHO|DAY
296879124059|ECHO|DAY
296879159571|ECHO|DAY
296880301559|ALFA|DAY
296882079220|ECHO|DAY
296882079239|ECHO|DAY
296882079248|ECHO|DAY
296882079257|ECHO|DAY
296882079266|ECHO|DAY
296882215908|ECHO|DAY
296884519232|ECHO|DAY
296908414017|ECHO|DAY
296909649079|ECHO|DAY
296918095352|ECHO|DAY
296921889543|ECHO|DAY
296923417871|ECHO|DAY
296926047605|ECHO|DAY
296928625786|ECHO|DAY
296937126009|ECHO|DAY
296943111239|ECHO|DAY
296943954813|ALFA|DAY
296947296859|ALFA|DAY
296951417014|ECHO|DAY
296956028286|ALFA|DAY
296960433876|ALFA|DAY
296964203765|ECHO|DAY
296974984409|ECHO|DAY
296975819829|ECHO|DAY
296980512717|ECHO|DAY
296986985600|ECHO|DAY
296987867339|ALFA|DAY
296989753962|ALFA|DAY
296994458748|ALFA|DAY
296998136304|ECHO|DAY
297008042155|ECHO|DAY
297009380154|ALFA|DAY
297010342024|ALFA|DAY
297012939065|ALFA|DAY
297017196001|ECHO|DAY
297017891285|ALFA|DAY
297021700241|ECHO|DAY
297024153911|ECHO|DAY
297024572462|ECHO|DAY
297024711552|ECHO|DAY
297032101161|ECHO|DAY
297034147491|ECHO|DAY
297041023125|ECHO|DAY
297042155175|ALFA|DAY
297042155184|ECHO|DAY
297042155193|ALFA|DAY
297042175859|ECHO|DAY
297042176183|ECHO|DAY
297042596487|ALFA|DAY
297045545468|ALFA|DAY
297046298779|ECHO|DAY
297046444374|ALFA|DAY
297049597337|ECHO|DAY
297053307307|ECHO|DAY
297057808727|ECHO|DAY
297057809556|ALFA|DAY
297061715416|ECHO|DAY
297065205319|ECHO|DAY
297074467451|ECHO|DAY
297075004318|ALFA|DAY
297089576012|ALFA|DAY
297091738208|ALFA|DAY
297092193095|ECHO|DAY
297092193165|ECHO|DAY
297099797714|ALFA|DAY
297101374354|ECHO|DAY
297104446544|ALFA|DAY
297105944861|ECHO|DAY
297106090834|ALFA|DAY
297119189843|ECHO|DAY
297122987101|ALFA|DAY
297133841912|ECHO|DAY
297135250457|ECHO|DAY
297135934080|ECHO|DAY
297152846865|ALFA|DAY
297152846874|ALFA|DAY
297163558727|ALFA|DAY
297164082982|ECHO|DAY
297164158877|ECHO|DAY
297171889252|ECHO|DAY
297172870026|ALFA|DAY
297173276173|ECHO|DAY
297175922779|ECHO|DAY
297180067873|ECHO|DAY
297182742316|ECHO|DAY
297197840889|ECHO|DAY
297201867039|ECHO|DAY
297207883431|ECHO|DAY
297208198294|ECHO|DAY
297210006929|ECHO|DAY
297214042871|ECHO|DAY
297218660349|ALFA|DAY
297227569108|ALFA|DAY
297238782681|ECHO|DAY
297240214454|ECHO|DAY
297245745217|ALFA|DAY
297247512724|ECHO|DAY
297255498438|ECHO|DAY
297257354191|ECHO|DAY
297257591488|ALFA|DAY
297261763027|ECHO|DAY
297261941033|ECHO|DAY
297264568527|ALFA|DAY
297269634338|ECHO|DAY
297272858533|ALFA|DAY
297273299862|ALFA|DAY
297276323545|ECHO|DAY
297276367560|ECHO|DAY
297276368758|ECHO|DAY
297277221110|ECHO|DAY
297287220397|ALFA|DAY
297287287514|ECHO|DAY
297294327619|DELTA|DAY
297295442585|ALFA|DAY
297299336730|ALFA|DAY
297301004495|ECHO|DAY
297303404978|ALFA|DAY
297310640123|ECHO|DAY
297311642766|ECHO|DAY
297313366791|ECHO|DAY
297317211066|ECHO|DAY
297318482707|ECHO|DAY
297324222055|ECHO|DAY
297326878775|ALFA|DAY
297329993117|ECHO|DAY
297337753394|ALFA|DAY
297339059738|ECHO|DAY
297339059783|ECHO|DAY
297341675225|ALFA|DAY
297341675359|ALFA|DAY
297342400083|ECHO|DAY
297346654622|ECHO|DAY
297346850379|ALFA|DAY
297350643448|ECHO|DAY
297363143509|ALFA|DAY
297368803484|ECHO|DAY
297368836836|ECHO|DAY
297377132483|ECHO|DAY
297377132492|ECHO|DAY
297389676208|ECHO|DAY
297389880946|ECHO|DAY
297391224881|ECHO|DAY
297398227236|ECHO|DAY
297400375236|ALFA|DAY
297400390785|ECHO|DAY
297423023724|ECHO|DAY
297443302214|ALFA|DAY
297443323975|ALFA|DAY
297443323984|ALFA|DAY
297443329520|ALFA|DAY
297443329539|ALFA|DAY
297446878964|ECHO|DAY
297448080947|ALFA|DAY
297448504568|ALFA|DAY
297456011521|ALFA|DAY
297464541283|ECHO|DAY
297470908278|ECHO|DAY
297474403241|ECHO|DAY
297474970156|ECHO|DAY
297477326100|ECHO|DAY
297480489384|ECHO|DAY
297481753581|ECHO|DAY
297482493011|ECHO|DAY
297483997220|ECHO|DAY
297487604906|ALFA|DAY
297487604915|ALFA|DAY
297488099316|ECHO|DAY
297492105316|ECHO|DAY
297494096149|ECHO|DAY
297494128638|ALFA|DAY
297506295214|ALFA|DAY
297516539171|ECHO|DAY
297517001818|ECHO|DAY
297520972662|ECHO|DAY
297528187846|ALFA|DAY
297535251280|ECHO|DAY
297547679891|ALFA|DAY
297563823510|ECHO|DAY
297571878965|ALFA|DAY
297571889935|ALFA|DAY
297572613075|ECHO|DAY
297577082621|ALFA|DAY
297580839003|ALFA|DAY
297583043288|DELTA|DAY
297588540230|ALFA|DAY
297593193222|ALFA|DAY
297597667816|ALFA|DAY
297599485236|ECHO|DAY
297607997287|ECHO|DAY
297617193188|ECHO|DAY
297617588991|ECHO|DAY
297627398195|ECHO|DAY
297627652214|ECHO|DAY
297635861830|ECHO|DAY
297646659712|ECHO|DAY
297650038904|ECHO|DAY
297650278987|ECHO|DAY
297664018759|ECHO|DAY
297665266820|ECHO|DAY
297671868338|ALFA|DAY
297676944309|ALFA|DAY
297677402980|ECHO|DAY
297678313825|ECHO|DAY
297679430083|ECHO|DAY
297683064604|ECHO|DAY
297683392039|ALFA|DAY
297684067069|ALFA|DAY
297686124328|ECHO|DAY
297686728344|ECHO|DAY
297688518092|ALFA|DAY
297690736575|ALFA|DAY
297690754492|ALFA|DAY
297691207387|ECHO|DAY
297691216560|ECHO|DAY
297691636519|ECHO|DAY
297694231875|ALFA|DAY
297698733133|ECHO|DAY
297702951503|ALFA|DAY
297707991441|ALFA|DAY
297710099094|ECHO|DAY
297712224199|ALFA|DAY
297712224241|ALFA|DAY
297727774585|ALFA|DAY
297732233311|ECHO|DAY
297732233320|ECHO|DAY
297732233348|ECHO|DAY
297734374199|ECHO|DAY
297734877023|ECHO|DAY
297737247658|ECHO|DAY
297737806547|ECHO|DAY
297739536383|ALFA|DAY
297744502559|ALFA|DAY
297748023550|ALFA|DAY
297750968411|ECHO|DAY
297756273969|ECHO|DAY
297761338181|ALFA|DAY
297761338181|ALFA|DAY
297763402192|ALFA|DAY
297771114688|ALFA|DAY
297771867595|ALFA|DAY
297771867638|ALFA|DAY
297774894565|ECHO|DAY
297779538453|ECHO|DAY
297786700910|ECHO|DAY
297788837411|ALFA|DAY
297796354819|ECHO|DAY
297796701357|ECHO|DAY
297797303927|ECHO|DAY
297797333997|ECHO|DAY
297798399401|ECHO|DAY
297799740416|ECHO|DAY
297800614028|ECHO|DAY
297800614204|ECHO|DAY
297808658417|ALFA|DAY
297812156222|ECHO|DAY
297812655846|ECHO|DAY
297815271874|ALFA|DAY
297820959492|ALFA|DAY
297823531238|ECHO|DAY
297823674037|ECHO|DAY
297823938787|DELTA|DAY
297825303102|ALFA|DAY
297825314409|ALFA|DAY
297826502372|ECHO|DAY
297828635784|ECHO|DAY
297831369116|ALFA|DAY
297831724681|ECHO|DAY
297832170268|ALFA|DAY
297838634389|ECHO|DAY
297840068417|ALFA|DAY
297845999022|ALFA|DAY
297853464086|ECHO|DAY
297856429039|ALFA|DAY
297864680590|ECHO|DAY
297866317210|ALFA|DAY
297870578790|ALFA|DAY
297872562293|ALFA|DAY
297872562293|ALFA|DAY
297878949605|ECHO|DAY
297879832186|ECHO|DAY
297880125959|ALFA|DAY
297880125986|ALFA|DAY
297880125995|ALFA|DAY
297882050481|ECHO|DAY
297882296188|ECHO|DAY
297884626876|ALFA|DAY
297885289660|ECHO|DAY
297886727938|ECHO|DAY
297890541307|ECHO|DAY
297891126320|ALFA|DAY
297891702654|ECHO|DAY
297894298938|ECHO|DAY
297901485437|ALFA|DAY
297903171027|ECHO|DAY
297906214897|ALFA|DAY
297906214903|ALFA|DAY
297906227539|ECHO|DAY
297906650368|ALFA|DAY
297912779852|ECHO|DAY
297914146909|ECHO|DAY
297918411753|ECHO|DAY
297924396411|ALFA|DAY
297926190650|ECHO|DAY
297926814378|ECHO|DAY
297927478217|ECHO|DAY
297932693727|ECHO|DAY
297932693736|ALFA|DAY
297939272715|ECHO|DAY
297943379787|ECHO|DAY
297949563097|ECHO|DAY
297955151451|ECHO|DAY
297955151460|ECHO|DAY
297955151488|ECHO|DAY
297958748436|ECHO|DAY
297965327102|ECHO|DAY
297965433619|ECHO|DAY
297966696299|ECHO|DAY
297969445076|ALFA|DAY
297970730347|ECHO|DAY
297972153642|DELTA|DAY
297972419155|ALFA|DAY
297972869332|ALFA|DAY
297982400166|ECHO|DAY
297983787447|ALFA|DAY
297985020843|ECHO|DAY
297985287019|ECHO|DAY
297986733909|ECHO|DAY
297987010335|ALFA|DAY
297987010344|ALFA|DAY
297999131197|ECHO|DAY
298555879916|ALFA|DAY
298571976639|ECHO|DAY
299102011618|ALFA|DAY
299282331524|ECHO|DAY
299419438246|ECHO|DAY
299541272412|ALFA|DAY
306001629193|ECHO|DAY
306006101678|ECHO|DAY
306015842079|ALFA|DAY
306026520370|ECHO|DAY
306027793401|ECHO|DAY
306027999302|ALFA|DAY
306040659362|ALFA|DAY
306041163707|ALFA|DAY
306048336260|ECHO|DAY
306058870505|ECHO|DAY
306067413894|ECHO|DAY
306071595207|ECHO|DAY
306074162237|ECHO|DAY
306107919032|ALFA|DAY
306113068738|ALFA|DAY
306128095623|ECHO|DAY
306129401932|ECHO|DAY
306132873204|ECHO|DAY
306143958804|ECHO|DAY
306148749604|ECHO|DAY
306176769566|ECHO|DAY
306178818672|ECHO|DAY
306180497174|ECHO|DAY
306181482371|CHARLIE|DAY
306195058474|ECHO|DAY
306198810899|ECHO|DAY
306213614779|ECHO|DAY
306230331909|ECHO|DAY
306232785623|DELTA|DAY
306243576090|ECHO|DAY
306256988407|ECHO|DAY
306259953102|ECHO|DAY
306268873178|ECHO|DAY
306276635837|ECHO|DAY
306288784306|ECHO|DAY
306302572899|ECHO|DAY
306309674364|ALFA|DAY
306313617644|ECHO|DAY
306318218717|ALFA|DAY
306321377135|ECHO|DAY
306327541615|ECHO|DAY
306329696517|ALFA|DAY
306337021642|ECHO|DAY
306341145412|ECHO|DAY
306354234196|ECHO|DAY
306366359875|ALFA|DAY
306366436558|ECHO|DAY
306374603769|ECHO|DAY
306377531082|ALFA|DAY
306382315028|ALFA|DAY
306383487843|ECHO|DAY
306389591467|ECHO|DAY
306390731458|ALFA|DAY
306391245342|ECHO|DAY
306401420848|ECHO|DAY
306410533658|ECHO|DAY
306421272717|ECHO|DAY
306421448038|ALFA|DAY
306430624943|ECHO|DAY
306433265710|ECHO|DAY
306448049930|ALFA|DAY
306460128726|ALFA|DAY
306460484353|ECHO|DAY
306462845751|ECHO|DAY
306465048236|ECHO|DAY
306467039640|ECHO|DAY
306485110969|ALFA|DAY
306486030457|ECHO|DAY
306490909318|ECHO|DAY
306503548919|ALFA|DAY
306518770176|ALFA|DAY
306519265599|ALFA|DAY
306527804041|ECHO|DAY
306529756367|ECHO|DAY
306550038222|ECHO|DAY
306550876860|ALFA|DAY
306568012955|ECHO|DAY
306572829366|ECHO|DAY
306580895364|ALFA|DAY
306586233305|ECHO|DAY
306587608713|ALFA|DAY
306590593989|ALFA|DAY
306619508421|ECHO|DAY
306626723550|ECHO|DAY
306631110735|ECHO|DAY
306631129932|ECHO|DAY
306631875972|ECHO|DAY
306634174583|ECHO|DAY
306634753211|ALFA|DAY
306656430121|ECHO|DAY
306664653102|ALFA|DAY
306667693627|ALFA|DAY
306683996992|ECHO|DAY
306688164305|ECHO|DAY
306698400618|ECHO|DAY
306709930739|ECHO|DAY
306713366131|ECHO|DAY
306716512949|ALFA|DAY
306718630030|ECHO|DAY
306729642497|ALFA|DAY
306745104971|ECHO|DAY
306759839720|ECHO|DAY
306778732934|ALFA|DAY
306779433830|ECHO|DAY
306779433849|ECHO|DAY
306779433858|ECHO|DAY
306794765704|ECHO|DAY
306795548678|ECHO|DAY
306802991320|ALFA|DAY
306809380568|ALFA|DAY
306810470658|ALFA|DAY
306815522267|ECHO|DAY
306815973246|ALFA|DAY
306817287011|CHARLIE|DAY
306820732501|ECHO|DAY
306821878427|ECHO|DAY
306830814336|ALFA|DAY
306838980329|ECHO|DAY
306838980461|ECHO|DAY
306838980586|ECHO|DAY
306846779714|ECHO|DAY
306848058252|ALFA|DAY
306850987594|ALFA|DAY
306854681792|ALFA|DAY
306865142904|ECHO|DAY
306885009979|ECHO|DAY
306886518358|ECHO|DAY
306891137857|ECHO|DAY
306897658809|ECHO|DAY
306897824901|ALFA|DAY
306939606601|ECHO|DAY
306945383576|ALFA|DAY
306949706102|ALFA|DAY
306953156960|ALFA|DAY
306968100011|ECHO|DAY
306978335971|ALFA|DAY
306979120170|ALFA|DAY
306990002898|ECHO|DAY
307183834559|ALFA|DAY
348012942330|ALFA|DAY
348014651555|ECHO|DAY
348017704001|ECHO|DAY
348024255073|ECHO|DAY
348027975849|ALFA|DAY
348031325711|ALFA|DAY
348033377888|ECHO|DAY
348037657982|ALFA|DAY
348041173604|ECHO|DAY
348042730892|ECHO|DAY
348049503470|ECHO|DAY
348050876853|ECHO|DAY
348069311943|ECHO|DAY
348069568114|ECHO|DAY
348073102438|ALFA|DAY
348077812733|ECHO|DAY
348082522510|ECHO|DAY
348083862914|ECHO|DAY
348089864887|ECHO|DAY
348091409418|ECHO|DAY
348092393013|ECHO|DAY
348095879426|ECHO|DAY
348096364737|ECHO|DAY
348101063082|ALFA|DAY
348102547146|ALFA|DAY
348102548265|ALFA|DAY
348102575135|ALFA|DAY
348102575241|ALFA|DAY
348102575269|ALFA|DAY
348102575302|ALFA|DAY
348102576069|ALFA|DAY
348102576175|ALFA|DAY
348120989283|ALFA|DAY
348121354014|ECHO|DAY
348121364510|ECHO|DAY
348123070592|ECHO|DAY
348128191326|ECHO|DAY
348130672415|ALFA|DAY
348132728610|ALFA|DAY
348139386126|ALFA|DAY
348142190642|ECHO|DAY
348147124592|ECHO|DAY
348159545124|DELTA|DAY
348160124119|ALFA|DAY
348160185172|ECHO|DAY
348160192125|CHARLIE|DAY
348160192868|ALFA|DAY
348160195101|ALFA|DAY
348160195110|ALFA|DAY
348160293023|ECHO|DAY
348161908095|ALFA|DAY
348166887691|ALFA|DAY
348166887724|ALFA|DAY
348172090514|ECHO|DAY
348173009567|ALFA|DAY
348177004187|ALFA|DAY
348177773260|ECHO|DAY
348179039835|ALFA|DAY
348179698447|ECHO|DAY
348198324378|ALFA|DAY
348198325576|ALFA|DAY
348198325733|ALFA|DAY
348198325760|ALFA|DAY
348199033285|ALFA|DAY
348207635447|ALFA|DAY
348207647703|ALFA|DAY
348208578148|ALFA|DAY
348219065472|ECHO|DAY
348223221632|ECHO|DAY
348225101306|ECHO|DAY
348237682804|ECHO|DAY
348242256582|ECHO|DAY
348242730871|ALFA|DAY
348244199711|DELTA|DAY
348260836883|ALFA|DAY
348262851776|ECHO|DAY
348264001724|ECHO|DAY
348285200729|ECHO|DAY
348295233550|ECHO|DAY
348304444815|ECHO|DAY
348306985084|ECHO|DAY
348307485198|ECHO|DAY
348314164312|ECHO|DAY
348314397100|ECHO|DAY
348316065454|ECHO|DAY
348317226361|ECHO|DAY
348319308158|ECHO|DAY
348346269954|ALFA|DAY
348364430712|ECHO|DAY
348372821423|ALFA|DAY
348375346585|ALFA|DAY
348384229828|ALFA|DAY
348398090705|ALFA|DAY
348404339263|ECHO|DAY
348408112357|ECHO|DAY
348408112417|ECHO|DAY
348408112435|ECHO|DAY
348412533026|ECHO|DAY
348422365240|ALFA|DAY
348438463845|ALFA|DAY
348439573907|ECHO|DAY
348460345686|ALFA|DAY
348460916046|ECHO|DAY
348460916374|ECHO|DAY
348468382463|ALFA|DAY
348468783274|ECHO|DAY
348478779680|ECHO|DAY
348507866989|ECHO|DAY
348517697305|ECHO|DAY
348519562656|ECHO|DAY
348526646343|ECHO|DAY
348528541947|ALFA|DAY
348535853889|ECHO|DAY
348540030918|ECHO|DAY
348540426147|ECHO|DAY
348540468921|ALFA|DAY
348550354239|ECHO|DAY
348553755016|ECHO|DAY
348563053359|ALFA|DAY
348572904598|ALFA|DAY
348573703980|ALFA|DAY
348574860448|ECHO|DAY
348575359242|ECHO|DAY
348582842055|ECHO|DAY
348582886547|ALFA|DAY
348585662414|ALFA|DAY
348589505974|BRAVO|DAY
348597942564|ALFA|DAY
348598453832|ALFA|DAY
348603306304|ALFA|DAY
348622384529|ECHO|DAY
348629798525|ALFA|DAY
348631467350|ECHO|DAY
348636657472|ECHO|DAY
348640470879|ECHO|DAY
348642084308|ECHO|DAY
348644833927|ALFA|DAY
348645336900|ALFA|DAY
348651396953|ALFA|DAY
348652218398|ALFA|DAY
348652633566|ECHO|DAY
348657906068|ECHO|DAY
348659394621|ALFA|DAY
348674904524|ALFA|DAY
348683431410|ALFA|DAY
348689610977|ECHO|DAY
348691021269|ECHO|DAY
348691756117|ALFA|DAY
348704127863|ECHO|DAY
348709393304|ECHO|DAY
348715675524|ECHO|DAY
348715675533|ALFA|DAY
348717656653|ALFA|DAY
348721083972|ECHO|DAY
348721888056|ALFA|DAY
348728043581|ALFA|DAY
348732874951|ECHO|DAY
348736716136|ALFA|DAY
348741728150|ALFA|DAY
348742179395|ECHO|DAY
348742179482|ECHO|DAY
348742185131|ECHO|DAY
348742996225|ECHO|DAY
348752146811|ECHO|DAY
348768873698|ALFA|DAY
348792716101|ALFA|DAY
348797665639|ECHO|DAY
348802838723|ECHO|DAY
348806003983|ECHO|DAY
348812558937|ALFA|DAY
348816146259|ALFA|DAY
348828947061|ECHO|DAY
348830844263|ECHO|DAY
348830856112|ECHO|DAY
348831321351|ECHO|DAY
348836078459|ECHO|DAY
348838072194|ALFA|DAY
348844027540|ECHO|DAY
348845187428|ECHO|DAY
348849657354|ECHO|DAY
348857004126|ECHO|DAY
348860363206|ALFA|DAY
348884776814|ECHO|DAY
348885722521|ECHO|DAY
348899554904|ALFA|DAY
348916634727|CHARLIE|DAY
348919070810|ALFA|DAY
348921756321|ECHO|DAY
348923213882|DELTA|DAY
348927395818|ALFA|DAY
348927395845|ALFA|DAY
348927395863|ALFA|DAY
348928589991|ECHO|DAY
348928949434|ECHO|DAY
348936630749|ECHO|DAY
348939401723|ECHO|DAY
348939401769|ECHO|DAY
348942310960|ECHO|DAY
348946447103|ALFA|DAY
348954678362|ECHO|DAY
348954823234|ECHO|DAY
348965514009|ECHO|DAY
348970619926|ECHO|DAY
348970619953|ECHO|DAY
348988346091|ALFA|DAY
348988563639|ALFA|DAY
348996661136|ECHO|DAY
348999837891|ECHO|DAY
349019143128|ALFA|DAY
349025671333|ALFA|DAY
349026126012|ALFA|DAY
349048253923|ALFA|DAY
349054984760|ECHO|DAY
